path,label,score
data\validation\fake\fake_8920.jpg,0,0.0070078419521451
data\validation\fake\fake_8921.jpg,0,0.6672687530517578
data\validation\fake\fake_8922.jpg,0,3.1226926466842997e-07
data\validation\fake\fake_8923.jpg,0,0.00030051349312998354
data\validation\fake\fake_8924.jpg,0,1.945367330336012e-06
data\validation\fake\fake_8925.jpg,0,3.622733856900595e-05
data\validation\fake\fake_8926.jpg,0,0.0003410460485611111
data\validation\fake\fake_8927.jpg,0,0.00017647603817749768
data\validation\fake\fake_8928.jpg,0,1.942173548741266e-05
data\validation\fake\fake_8929.jpg,0,6.835164822405204e-05
data\validation\fake\fake_893.jpg,0,6.01262797772506e-07
data\validation\fake\fake_8930.jpg,0,0.0012757859658449888
data\validation\fake\fake_8931.jpg,0,1.803634063435311e-06
data\validation\fake\fake_8932.jpg,0,2.3864175091148354e-05
data\validation\fake\fake_8933.jpg,0,1.0310693596693454e-06
data\validation\fake\fake_8934.jpg,0,6.049801413610112e-06
data\validation\fake\fake_8935.jpg,0,0.003744698129594326
data\validation\fake\fake_8936.jpg,0,8.743585931370035e-05
data\validation\fake\fake_8937.jpg,0,1.3998383110447321e-05
data\validation\fake\fake_8938.jpg,0,1.4166538676363416e-05
data\validation\fake\fake_8939.jpg,0,6.235182081582025e-05
data\validation\fake\fake_894.jpg,0,1.5158071846599341e-06
data\validation\fake\fake_8940.jpg,0,1.429786607332062e-05
data\validation\fake\fake_8941.jpg,0,0.0010601182002574205
data\validation\fake\fake_8942.jpg,0,1.2589878224389395e-06
data\validation\fake\fake_8943.jpg,0,0.000196624401723966
data\validation\fake\fake_8944.jpg,0,5.7460751122562215e-05
data\validation\fake\fake_8945.jpg,0,2.247477459604852e-05
data\validation\fake\fake_8946.jpg,0,2.3859121938585304e-05
data\validation\fake\fake_8947.jpg,0,2.395035608060425e-06
data\validation\fake\fake_8948.jpg,0,3.322947748074512e-07
data\validation\fake\fake_8949.jpg,0,4.049557901453227e-06
data\validation\fake\fake_895.jpg,0,4.073180662089726e-06
data\validation\fake\fake_8950.jpg,0,0.0005583029706031084
data\validation\fake\fake_8951.jpg,0,2.8729327823384665e-05
data\validation\fake\fake_8952.jpg,0,5.659434827975929e-05
data\validation\fake\fake_8953.jpg,0,0.42888543009757996
data\validation\fake\fake_8954.jpg,0,1.5306739442166872e-05
data\validation\fake\fake_8955.jpg,0,6.220424438652117e-06
data\validation\fake\fake_8956.jpg,0,5.136554136697669e-06
data\validation\fake\fake_8957.jpg,0,8.405045082326978e-05
data\validation\fake\fake_8958.jpg,0,0.0002198707516072318
data\validation\fake\fake_8959.jpg,0,0.0007608090527355671
data\validation\fake\fake_896.jpg,0,1.0774215297715273e-05
data\validation\fake\fake_8960.jpg,0,4.945754426444182e-06
data\validation\fake\fake_8961.jpg,0,0.00028106235549785197
data\validation\fake\fake_8962.jpg,0,1.2417001016729046e-05
data\validation\fake\fake_8963.jpg,0,6.374653457896784e-05
data\validation\fake\fake_8964.jpg,0,0.0019411181565374136
data\validation\fake\fake_8965.jpg,0,0.00019293869263492525
data\validation\fake\fake_8966.jpg,0,1.6989464484140626e-06
data\validation\fake\fake_8967.jpg,0,2.6562638595351018e-05
data\validation\fake\fake_8968.jpg,0,2.361525048399926e-06
data\validation\fake\fake_8969.jpg,0,0.0018605774966999888
data\validation\fake\fake_897.jpg,0,2.7102153410396568e-08
data\validation\fake\fake_8970.jpg,0,9.462345929023286e-07
data\validation\fake\fake_8971.jpg,0,0.0006446741172112525
data\validation\fake\fake_8972.jpg,0,1.4892920262354892e-05
data\validation\fake\fake_8973.jpg,0,0.00015252569573931396
data\validation\fake\fake_8974.jpg,0,3.664726136776153e-06
data\validation\fake\fake_8975.jpg,0,9.769280495675048e-07
data\validation\fake\fake_8976.jpg,0,1.9039718608837575e-05
data\validation\fake\fake_8977.jpg,0,2.3700549434124696e-07
data\validation\fake\fake_8978.jpg,0,2.4483118977514096e-05
data\validation\fake\fake_8979.jpg,0,5.3615480283042416e-05
data\validation\fake\fake_898.jpg,0,7.386238848994253e-06
data\validation\fake\fake_8980.jpg,0,1.4505915260087932e-06
data\validation\fake\fake_8981.jpg,0,0.0001653996150707826
data\validation\fake\fake_8982.jpg,0,7.96371532487683e-05
data\validation\fake\fake_8983.jpg,0,2.8669275707216002e-05
data\validation\fake\fake_8984.jpg,0,9.522079380985815e-06
data\validation\fake\fake_8985.jpg,0,1.0882924470934086e-05
data\validation\fake\fake_8986.jpg,0,9.695043263491243e-05
data\validation\fake\fake_8987.jpg,0,0.22138266265392303
data\validation\fake\fake_8988.jpg,0,0.00596342608332634
data\validation\fake\fake_8989.jpg,0,4.804974014405161e-05
data\validation\fake\fake_899.jpg,0,0.00012774004426319152
data\validation\fake\fake_8990.jpg,0,0.00039509902126155794
data\validation\fake\fake_8991.jpg,0,0.0005787254776805639
data\validation\fake\fake_8992.jpg,0,0.016552750021219254
data\validation\fake\fake_8993.jpg,0,3.105721771134995e-05
data\validation\fake\fake_8994.jpg,0,0.00021768758597318083
data\validation\fake\fake_8995.jpg,0,0.0002431658358545974
data\validation\fake\fake_8996.jpg,0,4.7425169213966e-06
data\validation\fake\fake_8997.jpg,0,5.375212367653148e-06
data\validation\fake\fake_8998.jpg,0,3.9055626643857977e-07
data\validation\fake\fake_8999.jpg,0,3.141393847272411e-07
data\validation\fake\fake_9.jpg,0,5.53966913230397e-07
data\validation\fake\fake_90.jpg,0,7.688883670198265e-06
data\validation\fake\fake_900.jpg,0,2.1704568098357413e-07
data\validation\fake\fake_9000.jpg,0,4.378728772280738e-05
data\validation\fake\fake_9001.jpg,0,6.347907765302807e-05
data\validation\fake\fake_9002.jpg,0,0.0014120786217972636
data\validation\fake\fake_9003.jpg,0,0.0002541224821470678
data\validation\fake\fake_9004.jpg,0,0.0007935805479064584
data\validation\fake\fake_9005.jpg,0,9.493861580267549e-05
data\validation\fake\fake_9006.jpg,0,3.651142833405174e-05
data\validation\fake\fake_9007.jpg,0,0.0006864210008643568
data\validation\fake\fake_9008.jpg,0,3.963023846154101e-05
data\validation\fake\fake_9009.jpg,0,2.060283804894425e-06
data\validation\fake\fake_901.jpg,0,1.5310125718315248e-06
data\validation\fake\fake_9010.jpg,0,2.620360828586854e-05
data\validation\fake\fake_9011.jpg,0,0.00014953438949305564
data\validation\fake\fake_9012.jpg,0,2.5786939659155905e-05
data\validation\fake\fake_9013.jpg,0,1.705793329165317e-05
data\validation\fake\fake_9014.jpg,0,3.052908868994564e-05
data\validation\fake\fake_9015.jpg,0,4.474113666219637e-06
data\validation\fake\fake_9016.jpg,0,0.0017959532560780644
data\validation\fake\fake_9017.jpg,0,1.236426555806247e-06
data\validation\fake\fake_9018.jpg,0,0.0004942415398545563
data\validation\fake\fake_9019.jpg,0,0.00030053325463086367
data\validation\fake\fake_902.jpg,0,2.0009440049761906e-05
data\validation\fake\fake_9020.jpg,0,1.4535743275700952e-06
data\validation\fake\fake_9021.jpg,0,8.274831770904711e-07
data\validation\fake\fake_9022.jpg,0,6.8608437686634716e-06
data\validation\fake\fake_9023.jpg,0,0.001736768172122538
data\validation\fake\fake_9024.jpg,0,7.327633738896111e-06
data\validation\fake\fake_9025.jpg,0,1.807600710890256e-05
data\validation\fake\fake_9026.jpg,0,0.00014534346701111645
data\validation\fake\fake_9027.jpg,0,0.00010213434870820493
data\validation\fake\fake_9028.jpg,0,1.7855998521554284e-05
data\validation\fake\fake_9029.jpg,0,5.443883128464222e-05
data\validation\fake\fake_903.jpg,0,0.0003086963261011988
data\validation\fake\fake_9030.jpg,0,8.42807912704302e-06
data\validation\fake\fake_9031.jpg,0,3.068160140173859e-06
data\validation\fake\fake_9032.jpg,0,2.166733429476153e-05
data\validation\fake\fake_9033.jpg,0,1.0371796633990016e-05
data\validation\fake\fake_9034.jpg,0,0.00014744806685484946
data\validation\fake\fake_9035.jpg,0,2.1719424694310874e-05
data\validation\fake\fake_9036.jpg,0,4.240072485117707e-06
data\validation\fake\fake_9037.jpg,0,1.941825075846282e-06
data\validation\fake\fake_9038.jpg,0,1.594130117155146e-05
data\validation\fake\fake_9039.jpg,0,2.457677737766062e-06
data\validation\fake\fake_904.jpg,0,3.388459390407661e-06
data\validation\fake\fake_9040.jpg,0,6.540387403219938e-06
data\validation\fake\fake_9041.jpg,0,4.1991996113210917e-05
data\validation\fake\fake_9042.jpg,0,2.6572836304694647e-06
data\validation\fake\fake_9043.jpg,0,2.1628168269671733e-06
data\validation\fake\fake_9044.jpg,0,3.270925662945956e-05
data\validation\fake\fake_9045.jpg,0,0.0002574554819148034
data\validation\fake\fake_9046.jpg,0,0.0001483394589740783
data\validation\fake\fake_9047.jpg,0,3.087177901761606e-05
data\validation\fake\fake_9048.jpg,0,5.425939889391884e-05
data\validation\fake\fake_9049.jpg,0,5.608176070381887e-05
data\validation\fake\fake_905.jpg,0,5.218149453867227e-06
data\validation\fake\fake_9050.jpg,0,3.174667654093355e-05
data\validation\fake\fake_9051.jpg,0,2.29270681302296e-05
data\validation\fake\fake_9052.jpg,0,0.001415642793290317
data\validation\fake\fake_9053.jpg,0,6.833640327386092e-06
data\validation\fake\fake_9054.jpg,0,8.87318037712248e-07
data\validation\fake\fake_9055.jpg,0,1.8508771972847171e-06
data\validation\fake\fake_9056.jpg,0,0.0020027023274451494
data\validation\fake\fake_9057.jpg,0,0.00022227388399187475
data\validation\fake\fake_9058.jpg,0,0.00012331859034020454
data\validation\fake\fake_9059.jpg,0,6.360617589962203e-06
data\validation\fake\fake_906.jpg,0,4.8360957407567184e-06
data\validation\fake\fake_9060.jpg,0,4.211592113279039e-06
data\validation\fake\fake_9061.jpg,0,0.0004933373420499265
data\validation\fake\fake_9062.jpg,0,4.186444130027667e-05
data\validation\fake\fake_9063.jpg,0,0.00014438728976529092
data\validation\fake\fake_9064.jpg,0,3.629342245403677e-05
data\validation\fake\fake_9065.jpg,0,2.6406549295643345e-05
data\validation\fake\fake_9066.jpg,0,2.4273906092275865e-05
data\validation\fake\fake_9067.jpg,0,8.721559424884617e-05
data\validation\fake\fake_9068.jpg,0,2.6679131224227604e-06
data\validation\fake\fake_9069.jpg,0,1.7934620700543746e-05
data\validation\fake\fake_907.jpg,0,6.195874107106647e-07
data\validation\fake\fake_9070.jpg,0,0.0006960461614653468
data\validation\fake\fake_9071.jpg,0,1.872794200608041e-05
data\validation\fake\fake_9072.jpg,0,0.00010264263983117417
data\validation\fake\fake_9073.jpg,0,8.996765973279253e-05
data\validation\fake\fake_9074.jpg,0,1.033424814522732e-05
data\validation\fake\fake_9075.jpg,0,2.5482850105618127e-05
data\validation\fake\fake_9076.jpg,0,1.7785505406209268e-05
data\validation\fake\fake_9077.jpg,0,4.386949058243772e-06
data\validation\fake\fake_9078.jpg,0,2.517313305361313e-06
data\validation\fake\fake_9079.jpg,0,4.65762714156881e-05
data\validation\fake\fake_908.jpg,0,5.54009875486372e-06
data\validation\fake\fake_9080.jpg,0,1.6886899175005965e-05
data\validation\fake\fake_9081.jpg,0,9.696531924419105e-05
data\validation\fake\fake_9082.jpg,0,7.024361252661038e-07
data\validation\fake\fake_9083.jpg,0,1.6521069483133033e-05
data\validation\fake\fake_9084.jpg,0,0.00031650872551836073
data\validation\fake\fake_9085.jpg,0,0.0009527752990834415
data\validation\fake\fake_9086.jpg,0,0.00021126643696334213
data\validation\fake\fake_9087.jpg,0,0.0010847822995856404
data\validation\fake\fake_9088.jpg,0,1.8474136595614254e-05
data\validation\fake\fake_9089.jpg,0,1.9034806655326975e-06
data\validation\fake\fake_909.jpg,0,6.332336965897412e-07
data\validation\fake\fake_9090.jpg,0,2.28728458750993e-06
data\validation\fake\fake_9091.jpg,0,1.9805981992249144e-06
data\validation\fake\fake_9092.jpg,0,2.224813579232432e-05
data\validation\fake\fake_9093.jpg,0,0.004241467919200659
data\validation\fake\fake_9094.jpg,0,7.828733942005783e-06
data\validation\fake\fake_9095.jpg,0,6.361147825373337e-05
data\validation\fake\fake_9096.jpg,0,0.00020319201576057822
data\validation\fake\fake_9097.jpg,0,1.9615843484643847e-05
data\validation\fake\fake_9098.jpg,0,2.1376137738116086e-05
data\validation\fake\fake_9099.jpg,0,0.00023791095009073615
data\validation\fake\fake_91.jpg,0,3.3898795663844794e-05
data\validation\fake\fake_910.jpg,0,1.2947883078595623e-05
data\validation\fake\fake_9100.jpg,0,0.00021898202248848975
data\validation\fake\fake_9101.jpg,0,9.498505448846117e-08
data\validation\fake\fake_9102.jpg,0,1.606634396011941e-05
data\validation\fake\fake_9103.jpg,0,8.897836960386485e-05
data\validation\fake\fake_9104.jpg,0,1.2924038855999243e-05
data\validation\fake\fake_9105.jpg,0,9.312401743954979e-06
data\validation\fake\fake_9106.jpg,0,1.5810881450306624e-05
data\validation\fake\fake_9107.jpg,0,5.638697189169761e-07
data\validation\fake\fake_9108.jpg,0,9.332619811175391e-06
data\validation\fake\fake_9109.jpg,0,2.1201105937507236e-06
data\validation\fake\fake_911.jpg,0,1.2943719411850907e-06
data\validation\fake\fake_9110.jpg,0,0.0018997957231476903
data\validation\fake\fake_9111.jpg,0,2.6949915081786457e-06
data\validation\fake\fake_9112.jpg,0,5.636173227685504e-05
data\validation\fake\fake_9113.jpg,0,0.00013095010945107788
data\validation\fake\fake_9114.jpg,0,1.4833005479886197e-05
data\validation\fake\fake_9115.jpg,0,3.4933887945953757e-05
data\validation\fake\fake_9116.jpg,0,1.1667422086247825e-06
data\validation\fake\fake_9117.jpg,0,0.0005705429939553142
data\validation\fake\fake_9118.jpg,0,1.3743384670306114e-06
data\validation\fake\fake_9119.jpg,0,0.00021105162159074098
data\validation\fake\fake_912.jpg,0,7.26711846255057e-07
data\validation\fake\fake_9120.jpg,0,2.1415041828731773e-06
data\validation\fake\fake_9121.jpg,0,0.0002724903170019388
data\validation\fake\fake_9122.jpg,0,0.0013255500234663486
data\validation\fake\fake_9123.jpg,0,0.0007374169072136283
data\validation\fake\fake_9124.jpg,0,0.0015340764075517654
data\validation\fake\fake_9125.jpg,0,4.951501250616275e-05
data\validation\fake\fake_9126.jpg,0,1.7301308616879396e-05
data\validation\fake\fake_9127.jpg,0,1.2950858945259824e-05
data\validation\fake\fake_9128.jpg,0,0.0008635543053969741
data\validation\fake\fake_9129.jpg,0,1.2368250281724613e-05
data\validation\fake\fake_913.jpg,0,4.905384685116587e-06
data\validation\fake\fake_9130.jpg,0,6.229500286281109e-05
data\validation\fake\fake_9131.jpg,0,6.807465524616418e-06
data\validation\fake\fake_9132.jpg,0,3.224241027055541e-06
data\validation\fake\fake_9133.jpg,0,5.8336727306596e-06
data\validation\fake\fake_9134.jpg,0,0.0010196130024269223
data\validation\fake\fake_9135.jpg,0,6.788363680243492e-05
data\validation\fake\fake_9136.jpg,0,0.0008242818876169622
data\validation\fake\fake_9137.jpg,0,3.6879842809867114e-05
data\validation\fake\fake_9138.jpg,0,4.8197965952567756e-05
data\validation\fake\fake_9139.jpg,0,9.67534288065508e-05
data\validation\fake\fake_914.jpg,0,1.8993174535353319e-06
data\validation\fake\fake_9140.jpg,0,9.901336306938902e-05
data\validation\fake\fake_9141.jpg,0,1.0927727998932824e-05
data\validation\fake\fake_9142.jpg,0,1.739804815770185e-06
data\validation\fake\fake_9143.jpg,0,1.6620293536107056e-05
data\validation\fake\fake_9144.jpg,0,3.748936023839633e-07
data\validation\fake\fake_9145.jpg,0,5.907274953642627e-06
data\validation\fake\fake_9146.jpg,0,5.095499727758579e-05
data\validation\fake\fake_9147.jpg,0,0.0010644448921084404
data\validation\fake\fake_9148.jpg,0,2.7386940928408876e-05
data\validation\fake\fake_9149.jpg,0,2.207416036981158e-05
data\validation\fake\fake_915.jpg,0,8.145439096551854e-06
data\validation\fake\fake_9150.jpg,0,5.812108065583743e-05
data\validation\fake\fake_9151.jpg,0,1.678638727753423e-05
data\validation\fake\fake_9152.jpg,0,0.0012207998661324382
data\validation\fake\fake_9153.jpg,0,4.3395284592406824e-05
data\validation\fake\fake_9154.jpg,0,1.6814495040762267e-07
data\validation\fake\fake_9155.jpg,0,6.8624340201495215e-06
data\validation\fake\fake_9156.jpg,0,6.386396853486076e-05
data\validation\fake\fake_9157.jpg,0,1.424897050128493e-06
data\validation\fake\fake_9158.jpg,0,0.00018149663810618222
data\validation\fake\fake_9159.jpg,0,7.064533565426245e-05
data\validation\fake\fake_916.jpg,0,8.081588930508588e-06
data\validation\fake\fake_9160.jpg,0,2.2243327748583397e-06
data\validation\fake\fake_9161.jpg,0,8.247388177551329e-05
data\validation\fake\fake_9162.jpg,0,8.754573173064273e-06
data\validation\fake\fake_9163.jpg,0,1.6586851415922865e-05
data\validation\fake\fake_9164.jpg,0,1.2664933819905855e-05
data\validation\fake\fake_9165.jpg,0,0.04132548347115517
data\validation\fake\fake_9166.jpg,0,2.872877666959539e-05
data\validation\fake\fake_9167.jpg,0,0.4143255054950714
data\validation\fake\fake_9168.jpg,0,0.00011552782234502956
data\validation\fake\fake_9169.jpg,0,0.0002359937789151445
data\validation\fake\fake_917.jpg,0,3.4314691674808273e-06
data\validation\fake\fake_9170.jpg,0,2.061158511423855e-06
data\validation\fake\fake_9171.jpg,0,6.320816737570567e-06
data\validation\fake\fake_9172.jpg,0,0.002257332671433687
data\validation\fake\fake_9173.jpg,0,0.0003238443750888109
data\validation\fake\fake_9174.jpg,0,2.4686529286555015e-05
data\validation\fake\fake_9175.jpg,0,0.0017470821039751172
data\validation\fake\fake_9176.jpg,0,1.7637574273976497e-05
data\validation\fake\fake_9177.jpg,0,0.0017310705734416842
data\validation\fake\fake_9178.jpg,0,5.150209472049028e-05
data\validation\fake\fake_9179.jpg,0,0.0005107842152938247
data\validation\fake\fake_918.jpg,0,2.8555034077726305e-05
data\validation\fake\fake_9180.jpg,0,1.2245861398696434e-05
data\validation\fake\fake_9181.jpg,0,0.037490881979465485
data\validation\fake\fake_9182.jpg,0,2.4244640371762216e-05
data\validation\fake\fake_9183.jpg,0,1.1622661986621097e-05
data\validation\fake\fake_9184.jpg,0,1.08835474748048e-05
data\validation\fake\fake_9185.jpg,0,0.00018316561181563884
data\validation\fake\fake_9186.jpg,0,0.001113116624765098
data\validation\fake\fake_9187.jpg,0,0.00041149035678245127
data\validation\fake\fake_9188.jpg,0,4.752548557007685e-05
data\validation\fake\fake_9189.jpg,0,9.942698397935601e-08
data\validation\fake\fake_919.jpg,0,9.535027345464187e-08
data\validation\fake\fake_9190.jpg,0,1.0498433766770177e-06
data\validation\fake\fake_9191.jpg,0,4.269951750757173e-05
data\validation\fake\fake_9192.jpg,0,0.0006925244815647602
data\validation\fake\fake_9193.jpg,0,0.002274509984999895
data\validation\fake\fake_9194.jpg,0,0.0003047701611649245
data\validation\fake\fake_9195.jpg,0,0.0007404795032925904
data\validation\fake\fake_9196.jpg,0,2.936268856501556e-06
data\validation\fake\fake_9197.jpg,0,9.81040830083657e-06
data\validation\fake\fake_9198.jpg,0,5.836821856064489e-06
data\validation\fake\fake_9199.jpg,0,0.00015224206435959786
data\validation\fake\fake_92.jpg,0,5.847241027368e-06
data\validation\fake\fake_920.jpg,0,2.1276403572301206e-07
data\validation\fake\fake_9200.jpg,0,1.6189383131859358e-06
data\validation\fake\fake_9201.jpg,0,2.25157009481336e-06
data\validation\fake\fake_9202.jpg,0,2.9596988042612793e-06
data\validation\fake\fake_9203.jpg,0,0.6311066746711731
data\validation\fake\fake_9204.jpg,0,4.280794314581726e-07
data\validation\fake\fake_9205.jpg,0,9.46267755352892e-06
data\validation\fake\fake_9206.jpg,0,2.9479006116162054e-05
data\validation\fake\fake_9207.jpg,0,0.005108002107590437
data\validation\fake\fake_9208.jpg,0,0.012381929904222488
data\validation\fake\fake_9209.jpg,0,2.826551963153179e-06
data\validation\fake\fake_921.jpg,0,4.864955826633377e-06
data\validation\fake\fake_9210.jpg,0,1.148628052760614e-05
data\validation\fake\fake_9211.jpg,0,6.877152918605134e-05
data\validation\fake\fake_9212.jpg,0,1.355937547486974e-05
data\validation\fake\fake_9213.jpg,0,2.2827300654171268e-06
data\validation\fake\fake_9214.jpg,0,1.9574695215851534e-06
data\validation\fake\fake_9215.jpg,0,0.0005582707817666233
data\validation\fake\fake_9216.jpg,0,4.510494818532607e-06
data\validation\fake\fake_9217.jpg,0,7.020719203865156e-05
data\validation\fake\fake_9218.jpg,0,2.5936321890185354e-06
data\validation\fake\fake_9219.jpg,0,2.1895615645917132e-05
data\validation\fake\fake_922.jpg,0,1.32905997816124e-05
data\validation\fake\fake_9220.jpg,0,8.067642738751601e-06
data\validation\fake\fake_9221.jpg,0,1.84333766810596e-05
data\validation\fake\fake_9222.jpg,0,2.7049381969845854e-06
data\validation\fake\fake_9223.jpg,0,1.9069146901529166e-06
data\validation\fake\fake_9224.jpg,0,0.0009831730276346207
data\validation\fake\fake_9225.jpg,0,1.862298813648522e-05
data\validation\fake\fake_9226.jpg,0,0.00020257879805285484
data\validation\fake\fake_9227.jpg,0,0.00022089174308348447
data\validation\fake\fake_9228.jpg,0,6.806946657889057e-06
data\validation\fake\fake_9229.jpg,0,1.6453646821901202e-05
data\validation\fake\fake_923.jpg,0,7.026920229691314e-06
data\validation\fake\fake_9230.jpg,0,0.0006089400849305093
data\validation\fake\fake_9231.jpg,0,8.52717312227469e-06
data\validation\fake\fake_9232.jpg,0,3.686012632897473e-07
data\validation\fake\fake_9233.jpg,0,0.0020420535001903772
data\validation\fake\fake_9234.jpg,0,2.0830115317949094e-05
data\validation\fake\fake_9235.jpg,0,0.0002455885405652225
data\validation\fake\fake_9236.jpg,0,7.522072701249272e-05
data\validation\fake\fake_9237.jpg,0,5.576296825893223e-05
data\validation\fake\fake_9238.jpg,0,3.4688298910623416e-05
data\validation\fake\fake_9239.jpg,0,7.860498953959905e-06
data\validation\fake\fake_924.jpg,0,5.778292234026594e-06
data\validation\fake\fake_9240.jpg,0,8.862897084327415e-05
data\validation\fake\fake_9241.jpg,0,4.033885943499627e-06
data\validation\fake\fake_9242.jpg,0,1.6779733869043412e-06
data\validation\fake\fake_9243.jpg,0,2.315572419320233e-05
data\validation\fake\fake_9244.jpg,0,3.986577576142736e-05
data\validation\fake\fake_9245.jpg,0,0.00012940753367729485
data\validation\fake\fake_9246.jpg,0,0.0008849692530930042
data\validation\fake\fake_9247.jpg,0,9.21327737160027e-05
data\validation\fake\fake_9248.jpg,0,6.370618734763411e-07
data\validation\fake\fake_9249.jpg,0,1.4334017350847716e-06
data\validation\fake\fake_925.jpg,0,1.0291486432834063e-05
data\validation\fake\fake_9250.jpg,0,4.500732302403776e-06
data\validation\fake\fake_9251.jpg,0,0.0005138859851285815
data\validation\fake\fake_9252.jpg,0,7.326927516260184e-06
data\validation\fake\fake_9253.jpg,0,9.637932635087054e-06
data\validation\fake\fake_9254.jpg,0,1.2097791568521643e-06
data\validation\fake\fake_9255.jpg,0,9.104290802497417e-05
data\validation\fake\fake_9256.jpg,0,1.6881851934158476e-06
data\validation\fake\fake_9257.jpg,0,0.0002735145390033722
data\validation\fake\fake_9258.jpg,0,2.1803765775985084e-05
data\validation\fake\fake_9259.jpg,0,0.00043461722088977695
data\validation\fake\fake_926.jpg,0,2.6610543955030153e-06
data\validation\fake\fake_9260.jpg,0,7.97080974734854e-06
data\validation\fake\fake_9261.jpg,0,1.0266801837133244e-05
data\validation\fake\fake_9262.jpg,0,0.0003068740770686418
data\validation\fake\fake_9263.jpg,0,1.217321459989762e-05
data\validation\fake\fake_9264.jpg,0,1.9652768969535828e-05
data\validation\fake\fake_9265.jpg,0,5.6084383686538786e-05
data\validation\fake\fake_9266.jpg,0,5.5201235227286816e-05
data\validation\fake\fake_9267.jpg,0,0.00010627623123582453
data\validation\fake\fake_9268.jpg,0,0.00018702883971855044
data\validation\fake\fake_9269.jpg,0,1.2343105481704697e-05
data\validation\fake\fake_927.jpg,0,3.929562353732763e-06
data\validation\fake\fake_9270.jpg,0,0.0002673568669706583
data\validation\fake\fake_9271.jpg,0,6.487497557827737e-06
data\validation\fake\fake_9272.jpg,0,3.9865015423856676e-05
data\validation\fake\fake_9273.jpg,0,4.2924308218061924e-05
data\validation\fake\fake_9274.jpg,0,4.6555622247979045e-05
data\validation\fake\fake_9275.jpg,0,7.399870014523913e-07
data\validation\fake\fake_9276.jpg,0,6.63255741528701e-06
data\validation\fake\fake_9277.jpg,0,6.7660298554983456e-06
data\validation\fake\fake_9278.jpg,0,9.407627658220008e-06
data\validation\fake\fake_9279.jpg,0,1.8258388081449084e-05
data\validation\fake\fake_928.jpg,0,7.944775279611349e-05
data\validation\fake\fake_9280.jpg,0,2.65666812993004e-06
data\validation\fake\fake_9281.jpg,0,1.6259928088402376e-05
data\validation\fake\fake_9282.jpg,0,0.00026925187557935715
data\validation\fake\fake_9283.jpg,0,1.7964286598726176e-05
data\validation\fake\fake_9284.jpg,0,1.2635380244319094e-06
data\validation\fake\fake_9285.jpg,0,0.0004104273102711886
data\validation\fake\fake_9286.jpg,0,0.006190507672727108
data\validation\fake\fake_9287.jpg,0,0.00013199489330872893
data\validation\fake\fake_9288.jpg,0,4.464245932922495e-07
data\validation\fake\fake_9289.jpg,0,1.0044816463050665e-06
data\validation\fake\fake_929.jpg,0,2.269049673486734e-06
data\validation\fake\fake_9290.jpg,0,6.791798341510003e-07
data\validation\fake\fake_9291.jpg,0,2.163068529625889e-06
data\validation\fake\fake_9292.jpg,0,0.00015896433615125716
data\validation\fake\fake_9293.jpg,0,3.875031779898563e-06
data\validation\fake\fake_9294.jpg,0,3.818619006779045e-05
data\validation\fake\fake_9295.jpg,0,0.00010000181646319106
data\validation\fake\fake_9296.jpg,0,3.3241572964470834e-05
data\validation\fake\fake_9297.jpg,0,3.322825477880542e-06
data\validation\fake\fake_9298.jpg,0,8.115787750284653e-06
data\validation\fake\fake_9299.jpg,0,6.431242945836857e-05
data\validation\fake\fake_93.jpg,0,3.783884949370986e-06
data\validation\fake\fake_930.jpg,0,4.853848167840624e-07
data\validation\fake\fake_9300.jpg,0,0.00043418785207904875
data\validation\fake\fake_9301.jpg,0,3.350180577399442e-06
data\validation\fake\fake_9302.jpg,0,8.477720257360488e-06
data\validation\fake\fake_9303.jpg,0,7.459195785486372e-07
data\validation\fake\fake_9304.jpg,0,3.9424838178092614e-05
data\validation\fake\fake_9305.jpg,0,0.0017886662390083075
data\validation\fake\fake_9306.jpg,0,1.2415156334100175e-06
data\validation\fake\fake_9307.jpg,0,1.5009123671916313e-05
data\validation\fake\fake_9308.jpg,0,0.0005951225175522268
data\validation\fake\fake_9309.jpg,0,2.301702079421375e-05
data\validation\fake\fake_931.jpg,0,5.5579646868864074e-05
data\validation\fake\fake_9310.jpg,0,0.005137237254530191
data\validation\fake\fake_9311.jpg,0,2.547936446717358e-06
data\validation\fake\fake_9312.jpg,0,3.63445315088029e-06
data\validation\fake\fake_9313.jpg,0,3.472665775916539e-05
data\validation\fake\fake_9314.jpg,0,3.2454066968057305e-05
data\validation\fake\fake_9315.jpg,0,1.1741796015485306e-06
data\validation\fake\fake_9316.jpg,0,3.578867563192034e-06
data\validation\fake\fake_9317.jpg,0,4.2560486690490507e-07
data\validation\fake\fake_9318.jpg,0,0.00014626704796683043
data\validation\fake\fake_9319.jpg,0,0.0008700171019881964
data\validation\fake\fake_932.jpg,0,1.3125103350830614e-06
data\validation\fake\fake_9320.jpg,0,0.003464160952717066
data\validation\fake\fake_9321.jpg,0,2.220591159129981e-05
data\validation\fake\fake_9322.jpg,0,5.59661457373295e-05
data\validation\fake\fake_9323.jpg,0,1.861995428953378e-06
data\validation\fake\fake_9324.jpg,0,2.15504078369122e-05
data\validation\fake\fake_9325.jpg,0,0.00011149477359140292
data\validation\fake\fake_9326.jpg,0,2.0615163975890027e-06
data\validation\fake\fake_9327.jpg,0,8.703136700205505e-06
